year,conference,district,meeting,state,members_total,members_general,members_white,members_black,members_indian,url
1821,Tennessee,Green River,Dover,NA,562,NA,495,67,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Green River,Dixon,NA,208,NA,194,14,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Green River,Red River,NA,653,NA,486,167,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Somerset,NA,438,NA,424,14,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Wayne,NA,401,NA,398,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Goose Creek,NA,529,NA,501,28,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Fountain Head,NA,904,NA,777,127,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Bowling Green,NA,654,NA,602,52,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Barren,NA,652,NA,634,18,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Green River,NA,579,NA,540,39,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Cumberland,Barren River,NA,398,NA,374,24,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Cumberland,NA,296,NA,281,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Madison,NA,348,NA,337,11,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Danville,NA,469,NA,395,74,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Salt River,NA,496,NA,473,23,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Shelby,NA,457,NA,406,51,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Jefferson,NA,636,NA,526,110,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Franklin,NA,175,NA,173,2,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Salt River,Lousiville,NA,145,NA,100,45,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Lee,NA,348,NA,327,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Clinch,NA,464,NA,426,38,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Tazewell,NA,427,NA,390,37,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Abingdon,NA,359,NA,317,42,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Ashe,NA,135,NA,135,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Holston,NA,563,NA,495,68,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,Holston,Carter's Valley,NA,624,NA,526,98,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Nollichuckie,NA,859,NA,800,59,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Powell's Valley,NA,522,NA,492,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Tennessee Valley,NA,431,NA,377,54,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Sequatchy Valley,NA,377,NA,370,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Little River,NA,680,NA,606,74,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Knox,NA,516,NA,500,16,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Knoxville,NA,68,NA,48,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Hiwassee,NA,106,NA,106,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Tennessee,French Broad,Paint Rock,NA,134,NA,134,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Mississippi,Natchez cir.,NA,478,NA,328,150,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Mississippi,Wilkinson,NA,291,NA,232,59,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Mississippi,Amit,NA,315,NA,296,19,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Mississippi,Pearl River,NA,300,NA,219,81,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Louisiana,Attakapas,NA,116,NA,90,26,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Louisiana,Washataw,NA,79,NA,76,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Alabama,Whitesand,NA,210,NA,194,16,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Alabama,Chickasawhay,NA,241,NA,189,52,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Alabama,Tombeckbee,NA,467,NA,284,183,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Alabama,Alabama,NA,276,NA,255,21,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Alabama,Cochaker,NA,318,NA,268,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Cahawba,Franklin,NA,239,NA,229,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Cahawba,Cahawba,NA,366,NA,355,11,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Cahawba,Tuscaloosa,NA,304,NA,286,18,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Mississippi,Cahawba,Marian,NA,147,NA,142,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Appalachee,NA,745,NA,636,109,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Grove,NA,548,NA,512,36,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Broad River,NA,941,NA,817,124,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Alcovi,NA,1125,NA,945,180,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Sparta,NA,839,NA,589,250,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Athens,Cedar Creek,NA,1323,NA,1020,303,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Washington,NA,418,NA,345,73,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Big Oakmulgee,NA,613,NA,532,81,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Little Oakmulgee,NA,136,NA,133,3,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Ohoopee,NA,331,NA,261,70,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Satilla and St. Mary's,NA,218,NA,169,49,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Oconee,Lappahu,NA,54,NA,54,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Augusta,NA,210,NA,123,87,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Louisville,NA,296,NA,247,49,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Warren,NA,988,NA,715,273,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Little River,NA,817,NA,658,159,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Saluda,NA,662,NA,550,112,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Ogeechee,Keewee,NA,932,NA,868,64,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Charleston,NA,2358,NA,350,2008,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Cooper River,NA,688,NA,232,456,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Cypress,NA,1191,NA,608,583,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Orangeburg,NA,1309,NA,844,465,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Congaree,NA,280,NA,190,90,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Black Swamp,NA,310,NA,182,128,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Edisto,Savannah,NA,166,NA,56,110,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Reedy River,NA,654,NA,553,101,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Enoree,NA,775,NA,617,158,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Sandy River,NA,471,NA,360,111,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Columbia,NA,300,NA,115,185,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Camden,NA,515,NA,117,398,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Santee,NA,1030,NA,545,485,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Wateree,NA,882,NA,642,240,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Broad River,Newberry,NA,796,NA,525,271,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Lynch's Creek,NA,460,NA,360,100,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Black River,NA,764,NA,394,370,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Little Pee Dee,NA,1111,NA,863,248,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Brunswick,NA,1018,NA,661,357,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Bladen,NA,604,NA,263,341,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Deep River,NA,356,NA,192,164,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Georgetown,NA,1636,NA,111,1525,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Fayetteville,NA,431,NA,155,276,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Pee Dee,Wilmington,NA,897,NA,120,777,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Morganton,NA,413,NA,398,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Black Mountain,NA,407,NA,388,19,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Upper French Broad,NA,577,NA,536,41,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Union,NA,742,NA,645,97,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Lincoln,NA,594,NA,495,99,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Sugar Creek,NA,361,NA,268,93,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Rocky River,NA,716,NA,626,90,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,South Carolina,Catawba,Montgomery,NA,582,NA,520,62,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Norfolk,NA,614,NA,312,302,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Portsmouth,NA,382,NA,233,149,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Princess Ann,NA,1549,NA,922,627,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Suffolk,NA,933,NA,562,371,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Bertie,NA,700,NA,540,160,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Camden and Edenton,NA,1293,NA,657,636,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Norfolk,Sussex,NA,762,NA,620,142,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Richmond,NA,332,NA,243,89,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Williamsburg,NA,572,NA,516,56,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Gloucester,NA,1233,NA,1215,18,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Hanover,NA,407,NA,362,45,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Culpepper,NA,178,NA,161,17,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Amherst,NA,419,NA,377,42,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,James River,Columbia,NA,778,NA,700,78,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Greensville,NA,865,NA,650,215,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Mecklenburg,NA,346,NA,310,36,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Bedford and Lynchburg,NA,521,NA,438,83,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Buckingham,NA,449,NA,419,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Cumberland,NA,392,NA,362,30,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Petersburg,NA,157,NA,98,59,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Amelia,NA,640,NA,564,76,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Meherrin,Brunswick,NA,525,NA,407,118,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Roanoke,Roanoke,NA,890,NA,650,240,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Roanoke,Washington,NA,291,NA,163,128,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Roanoke,Swift Creek,NA,164,NA,99,65,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Roanoke,Albemarle Sound,NA,153,NA,146,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Roanoke,Banks and Islands,NA,331,NA,287,44,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Tar River,NA,781,NA,603,178,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Haw River,NA,593,NA,452,141,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Raleigh city,NA,116,NA,48,68,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Raleigh cir.,NA,1111,NA,646,465,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Black River,NA,700,NA,441,259,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,New River,NA,502,NA,235,267,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Newbern,NA,858,NA,191,667,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Neuse,Beaufort and Straits,NA,576,NA,320,256,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Franklin,NA,476,NA,444,32,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Yadkin,NA,344,NA,320,24,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Iredell,NA,603,NA,559,44,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Salisbury,NA,721,NA,715,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Guilford,NA,836,NA,746,90,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Virginia,Yadkin,Caswell,NA,877,NA,748,129,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Great Falls,NA,927,NA,698,229,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Fell's Point,NA,880,NA,648,232,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Baltimore city,NA,3840,NA,2482,1358,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Baltimore cir.,NA,974,NA,726,248,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Montgomery,NA,1254,NA,714,540,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Severn,NA,1492,NA,726,766,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Annapolis,NA,414,NA,188,226,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Prince George's,NA,1078,NA,303,775,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Calvert,NA,2318,NA,787,1531,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Ebenezer,NA,291,NA,179,112,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Foundry,NA,263,NA,206,57,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Baltimore,Georgetown,NA,679,NA,359,320,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Alexandria,NA,429,NA,260,169,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Fairfax,NA,532,NA,352,180,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Jefferson,NA,977,NA,765,212,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Berkley,NA,566,NA,529,37,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Winchester,NA,908,NA,716,192,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Loudoun,NA,630,NA,470,160,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Stafford,NA,430,NA,380,50,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Fredericksburg,NA,120,NA,115,5,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Westmoreland,NA,217,NA,202,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Potomac,Lancaster,NA,805,NA,660,145,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Greenbrier,Alleghany,NA,781,NA,647,134,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Greenbrier,South Branch,NA,373,NA,326,47,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Greenbrier,Pendleton,NA,644,NA,551,93,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Greenbrier,Bottetourt,NA,384,NA,300,84,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=370
1821,Baltimore,Greenbrier,Staunton,NA,298,NA,178,120,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Greenbrier,Rockingham,NA,838,NA,685,153,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Harford,NA,1321,NA,1025,296,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Little York,NA,125,NA,119,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Carlisle,NA,692,NA,680,12,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Juniatta,NA,150,NA,150,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Auckwick,NA,426,NA,420,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Huntingdon,NA,410,NA,400,10,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Bedford,NA,410,NA,390,20,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Chambersburg,NA,777,NA,591,186,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Carlisle,Frederick cir.,NA,1442,NA,980,462,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Pittsburg,NA,697,NA,690,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Greenfield,NA,840,NA,833,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Redstone,NA,796,NA,781,15,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Brownsville and Union,NA,360,NA,322,38,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Somerset,NA,309,NA,302,7,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Connelsville,NA,494,NA,494,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Pittsburg,Mahoning,NA,92,NA,92,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Washington,NA,324,NA,318,6,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Ohio,NA,589,NA,548,41,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Short Creek,NA,296,NA,270,26,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,East Wheeling,NA,260,NA,260,0,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Monongahela and Randolph,NA,808,NA,763,45,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Harrison,NA,887,NA,862,25,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
1821,Baltimore,Monongahela,Preston,NA,206,NA,205,1,0,http://hdl.handle.net/2027/nyp.33433069134967?urlappend=%3Bseq=371
